N	7.694233506	7.276420079	2.966895995	8.321960236	4.517788107	0.547379751	1.294975169	5.948352618	5.869759984	11.93535704
R	0.507004034	12.04363787	3.551797271	7.488831969	6.219343273	5.762441513	1.183319379	1.114020986	7.03069479	8.106805475
R	0.48998935	9.334030623	0.738407529	11.77219701	7.636464254	6.245469638	1.620303822	0.02979203	6.228461682	7.340659241
N	2.616906912	7.367498897	5.057360251	10.97130175	9.487023455	0.869176002	1.696445451	4.373868418	7.366802998	7.026493164
N	8.248153846	13.96902493	1.57127131	10.8702311	3.945779526	1.203753112	3.024253943	5.076661084	6.653102371	12.5963486
R	3.087703626	7.988335605	3.121900878	10.88148664	4.734197393	5.638331431	1.842287992	2.552475535	7.046580006	18.28929049
R	0.937316125	8.239249297	4.03192845	10.49205254	9.669944035	6.339343918	1.435347138	1.392419753	7.150666093	7.509629514
R	0.677458886	8.281825342	3.897353766	10.27155466	5.037196791	5.388474445	2.495678772	1.936859194	7.23779406	6.675443114
N	9.108303465	7.011983003	3.303414736	10.40657246	6.185851438	1.372012681	1.054773506	2.967960479	8.437011219	3.310822981
N	5.466547047	5.606190603	3.358752181	10.79868902	8.550010311	1.736585241	2.000953415	4.062835466	8.049449874	2.411795692
R	2.954576613	7.055291995	3.206153248	9.710951712	12.60891476	5.281377844	1.296599488	2.447119355	4.489241958	5.074893834
R	0.506241133	4.403505176	3.155502608	9.624029268	6.188362446	6.393764159	1.919155257	2.757831385	7.278835333	8.655415757
R	1.906513918	9.347461286	3.888199306	8.980166645	3.967885069	6.046430815	2.79371541	2.510838443	8.30029874	7.229529566
N	19.09157192	6.433020894	3.43268853	8.381505109	7.961609132	1.658935926	1.020403725	4.655092543	7.384016724	11.98336688
N	5.45445802	8.225917132	2.878138781	10.09809092	10.22805495	0.975560498	1.613560537	5.465941456	5.69541399	6.321071043
R	1.561829155	7.823209754	2.606485372	10.64055127	4.271054158	5.411825784	1.495083322	1.046345464	6.981491708	10.01147233
R	2.068506714	6.587895881	2.650186624	9.702561768	6.208521783	6.751405865	2.730006819	1.829856577	7.078682568	2.856837127
N	18.21645898	8.501144329	1.96400494	9.454346499	5.444126842	1.24676243	1.695632547	4.22908703	5.993649908	1.900123996
N	12.15536069	7.878257462	5.487517248	9.491612634	7.341026555	1.572167746	2.39666135	5.172140135	6.595905368	7.668337265
N	18.18608664	6.545923593	2.625695281	8.559367872	4.211158358	1.920795594	2.111459563	6.279395191	6.514568243	4.809872695
R	1.714215938	10.64916826	3.021563901	8.443239419	3.955455373	5.863616031	2.317174686	2.21193384	8.095268402	3.93424334
N	10.13842138	7.690023067	3.895856668	9.964848337	0.371230354	0.846672328	0.538656862	4.862725757	6.761371101	10.6737861
N	16.5135771	8.200189027	2.803127124	9.918815212	3.226929086	1.508491225	2.424245236	6.127749908	6.396202596	12.90603342
R	2.14545501	10.32792057	3.893719811	10.36207455	7.743226559	5.923514257	1.337908615	2.718035263	5.973309561	14.26244013
N	9.078164263	5.374186463	3.745649911	9.763485656	8.476190294	0.786327817	2.829230934	4.338441801	7.669280096	7.828092503
R	0.801189293	8.874895951	4.006984135	9.748893606	1.110647993	5.339181546	2.681489466	0.302630457	8.232901561	1.632612853
N	15.61337093	5.473431893	2.819498998	8.782537585	4.310408183	1.80725759	0.320131428	5.974855058	6.171448218	5.432492798
N	2.972624301	10.37136399	2.610162701	8.938702671	10.01389345	0.631934212	3.047167506	6.413755542	5.604053878	3.83869755
N	6.738484174	6.692281809	3.795670357	10.92502708	2.199487131	1.388515657	1.962051516	3.900014198	7.923239425	15.96111583
R	0.795417438	5.122815409	3.263527691	11.09494748	8.241986638	5.480358473	1.71693168	4.038824224	8.100790451	20.65295091
R	3.391121499	5.146913367	1.385803279	8.113441017	7.581387601	5.589321614	1.824187668	0.563267808	3.97082275	4.460019998
N	6.517962887	5.477646458	3.256253366	11.93507401	5.26917253	0.017095639	1.69160406	4.422609516	6.444709245	16.61305196
R	3.025091428	10.02389491	2.781399604	8.984591274	8.749425643	4.870436126	2.251422489	0.19411251	5.940839765	12.45776792
N	15.91676002	10.51761205	2.899505751	10.42593666	10.3341463	1.241580873	2.672556963	5.169632989	6.249339429	12.51309494
R	2.319735991	4.626957611	3.382422614	9.689166455	11.66150956	6.262947897	1.593961995	2.689816678	8.95698561	14.02178692
N	16.77897485	8.644463658	3.394572947	9.964484103	9.905945204	0.525291535	1.022045704	4.229526441	8.438877647	7.236190731
R	1.646556168	7.111484532	3.831905116	9.596268799	2.082292178	6.142355184	2.100648873	2.495106926	8.157374713	16.09255725
N	10.40507661	10.53149439	2.729241011	10.85069503	6.417877581	1.123728074	1.44917339	6.909868281	7.000434213	4.529263857
R	1.546004205	8.466042142	3.644714246	10.81852941	4.112380648	7.211967631	1.993863317	4.311168464	8.463415889	5.480579406
R	2.415167246	6.951008176	4.883356675	9.117613703	4.966972649	5.607732628	2.452953137	1.569851702	6.741198096	15.05467342
N	1.28028093	8.809554057	2.633291169	10.86420731	4.345341757	0.779959831	1.534489178	5.979683862	9.005849938	14.2706562
R	0.154718581	9.186711091	3.552965279	10.22617017	5.16293623	5.654484492	1.861728905	2.256543513	6.534475981	8.879917736
N	11.85767807	8.900153833	3.046547673	9.29940163	6.411709096	0.041849883	1.23058032	5.040734158	6.844036751	5.177545959
N	11.47957593	9.009179091	3.472066035	8.781411257	4.652912994	1.905034033	2.322607478	4.071414635	7.38269595	13.07864629
R	1.632725811	9.422481607	2.192945644	10.63470242	5.12317297	5.761510454	2.045953613	1.810986442	6.813316206	8.220658418
N	10.92618101	6.006655068	4.194797576	10.23243403	9.556663711	1.450589555	2.884959194	5.412769281	6.132266381	4.872476959
N	8.41838949	7.156150661	3.017821132	9.494105765	5.307111296	0.648419712	2.039496524	5.993920555	4.87721946	8.194795203
R	1.128451041	6.183849763	2.562619373	7.869566972	4.799438416	6.287521804	1.765463022	1.20429064	7.110041626	7.086463487
N	7.376836714	7.558282647	2.099097757	9.556230258	4.763693663	0.87005707	2.138357087	5.843890036	6.334241679	6.042310095
R	2.334852467	5.646131016	3.578049762	10.63744034	15.3775616	6.078046332	1.879609249	0.761855857	9.01675159	13.74973876
N	5.915327227	9.681195846	3.043183818	7.882680666	1.072563955	0.496526795	1.138660676	3.601687429	6.651400761	9.651652434
N	7.076581135	8.708498843	2.584036944	7.943393679	5.902451933	0.991175865	1.684953573	7.038210489	5.760992044	4.512947259
R	2.775731976	12.1910215	1.288365695	11.48842444	2.925872697	5.746125926	2.47800706	3.567687847	6.939953936	5.515361257
R	1.552045651	7.065077694	3.942218913	10.60230409	4.918671594	5.54734753	1.957177412	2.909938405	6.462180294	3.828275924
N	8.737004794	7.791606369	3.331630662	11.00679155	9.247121758	1.940538943	2.116508758	5.054519359	7.15614688	7.46792987
R	3.518014686	6.028019564	1.869278949	9.093728092	2.643524614	5.606241752	1.220497459	1.456237722	7.387796898	10.43020974
N	15.89580357	5.754280008	2.24245551	9.379358522	3.973872511	0.468983015	2.427622239	6.203957475	5.86297744	10.19642871
R	2.474211475	7.104539508	3.254252816	10.16740437	9.087914016	5.482628426	1.495780463	1.416749876	7.44659286	5.221037709
N	3.668896502	7.3618818	2.126048895	10.22434802	3.710858215	0.982126549	1.849642456	4.065407042	7.250606803	8.123404785
R	0.132135402	11.01279658	6.42782717	9.648840529	6.450625859	6.47397532	2.18140994	3.071356331	7.532789944	7.791733076
R	2.008841893	6.987736874	1.542175499	10.59613924	8.089026685	6.022262185	1.133473889	2.425705446	6.810134527	11.8717488
R	2.376110755	8.124806812	3.413248151	10.30764576	8.491188035	5.910805591	2.739931062	2.460889286	7.951061048	12.79465792
N	11.75419524	7.491130908	3.861607553	7.566973803	5.702415027	0.990729343	1.632589067	4.884019897	7.197004187	6.449698342
N	15.7959424	6.507937821	3.174957596	10.99440628	5.309082472	1.564973916	1.280796746	4.757992149	7.124468678	6.84606267
R	1.189710931	7.527442168	2.207725362	9.723130627	7.797986721	6.799674683	2.459463038	2.706503559	6.981696519	1.562735061
R	3.0462572	10.4436385	2.688383072	8.779979363	3.156875266	5.609691872	2.998005883	3.053643012	6.459076445	13.0402121
N	18.63558913	8.407559921	1.487756977	10.3858839	2.570152505	1.768382101	1.459462331	5.329020149	8.264794663	6.444740773
R	2.039817745	7.847085041	3.689453591	9.252951458	1.38821469	6.544957142	1.92096952	3.224805001	6.714363803	2.938929112
R	2.329235157	4.959493138	1.013613929	10.16150303	8.434524559	6.055574825	0.985603006	0.941737388	8.00053521	1.716309209
N	3.602972241	6.180693755	3.967486191	10.46493437	6.522267918	0.688813874	1.788276206	5.123184655	6.676714352	12.25031041
N	5.862316815	4.869244765	4.172936904	9.738612673	3.442282082	1.265244784	1.849817025	4.508859079	6.020184251	8.981452831
N	11.45182533	5.797413901	1.503516346	10.65423437	8.521086823	1.288234185	2.977307231	5.468923958	6.010353243	1.907084217
N	5.052365633	8.332992601	4.252041619	9.737058205	10.4895766	1.488669932	1.881528575	6.398360215	6.728823085	13.9437014
N	10.20412234	5.300046107	3.736715238	9.163858081	5.978336999	1.317535344	1.585055606	4.154526926	8.433257156	11.19361958
N	11.79712282	7.690484695	2.924380009	9.847410728	6.862626405	1.236646227	2.14993331	4.81470216	6.863019541	15.29718003
R	1.330127485	3.698699421	1.891101143	8.903204634	8.669613276	6.714115042	1.819144216	2.98426913	7.492314249	1.529092478
R	2.202051446	6.327960879	2.151452337	8.724171613	6.091602369	5.732957406	2.529215731	3.906148922	8.786270433	6.37827425
N	5.426805287	9.209484187	2.909468703	10.51746118	10.47276801	1.530913177	2.647025753	5.353792942	7.515429176	7.584330475
R	4.104612355	9.37357916	2.019626403	10.87908416	8.493849377	5.756686633	2.451695471	2.44830689	3.989688244	11.1538761
R	1.308501131	6.669355922	2.122247782	9.518075672	8.138490125	6.752273207	1.905356961	1.650069449	5.793960821	11.47612671
R	1.230128316	8.395025549	2.721335412	10.29051162	11.12056461	6.567357074	1.748315948	3.014627641	5.181908304	10.33201227
N	13.65681829	11.5664105	2.821424449	9.803200527	9.819499238	1.421311351	1.0456593	4.748119064	6.813611758	4.415110326
N	4.680849502	5.65435821	2.943945024	8.779349778	2.129487567	0.835886658	0.764367166	5.977740618	6.576093899	9.732377241
R	0.649686262	7.78203214	2.188296558	9.160605989	5.553821022	5.528521027	1.054776822	2.151788422	5.97571162	3.440977177
N	10.48063826	9.068583149	4.048649723	9.577473265	3.0568713	0.29831182	2.251698381	4.738882622	6.838460688	12.99315654
N	23.46961206	5.052939823	3.114471704	9.775746522	1.651000336	0.716421217	1.531614544	4.423338031	6.193587764	9.095115103
R	0.998724063	11.32051729	3.862031974	11.64772065	4.722394999	6.083428031	2.063022312	1.640122287	8.590221661	2.240256444
R	1.566089897	6.887654184	4.403575081	9.253058131	3.000838763	5.794597344	2.538132328	0.761054832	7.545619304	9.827051821
R	1.957868106	10.9698227	1.707338676	10.6610084	4.569745974	6.117326498	1.387747424	1.690587358	7.759223553	7.521073686
N	1.107056119	7.232961572	1.951306039	7.886112744	10.7400003	1.560145363	1.068975826	3.940853472	6.416971086	17.48676784
R	2.054789575	9.897717427	3.794081689	9.035783544	9.0054471	6.539741759	2.658106211	1.656341902	7.171405711	13.12359435
R	1.669372413	7.850326013	4.307744498	10.3363407	1.64888875	5.601164539	2.482102174	3.366143764	6.68060104	6.989338259
N	14.733654	7.013152189	1.908151591	9.733575636	3.204458174	1.137150111	1.720112179	5.992121643	6.557790326	4.876881608
N	9.960691726	8.917248224	2.701047265	9.965560191	5.380472954	1.096103962	2.281598084	3.780845007	8.314648708	13.65907319
R	1.334828403	8.277861296	3.472828839	10.0011062	3.393565485	6.034531839	2.368656801	2.762062144	7.086353006	12.46436963
R	1.640468661	4.816247337	3.872070961	9.491156316	5.520703233	5.062591104	2.472138793	0.460072865	6.642736374	11.42272202
R	1.005634035	8.274676209	1.661130674	9.720721915	10.92445286	6.042680247	1.016287145	2.490787888	5.98845978	0.913918724
R	2.032348676	8.226895634	4.028814452	10.31695471	3.659868576	6.360590595	2.226026656	2.543411389	8.325244631	3.046311815
N	10.02752401	6.267656827	5.012777264	9.440088898	5.242315762	0.56432056	1.537397459	3.530097445	5.990888609	18.59769738
N	5.176309765	6.863824709	1.671850951	9.532378037	2.268192133	1.344663256	2.177023214	4.094339605	7.94042607	3.331813539
R	1.171875972	13.48218188	2.556971586	9.402464137	6.667428511	5.889606595	2.790743569	1.704802246	6.438419031	5.018165663
N	14.10535198	8.123601654	1.711914845	7.895723321	10.1519299	1.256630768	2.275484782	4.850833017	7.583510218	7.374883454
N	5.931155161	12.02415846	4.332054064	10.58786448	7.350338708	0.721165509	1.972530018	5.642516288	6.454976536	6.200724309
R	3.251195491	10.311251	4.225114443	10.24996161	5.403899415	5.779166212	2.432815436	1.39619482	6.730182963	16.62712085
R	1.69654225	9.340071366	3.042723633	8.341192762	5.917858644	6.285589644	2.277961364	1.234024389	7.521181534	11.79666085
R	2.03011033	9.101065933	2.339285941	11.4501802	8.177461548	5.879230823	1.716322127	1.855897906	7.709294845	3.108046045
N	8.250867344	7.259372437	3.296653102	12.12131173	6.960793993	1.183904543	2.061295012	4.554497142	7.362242714	19.50928823
N	5.276240669	10.49940021	2.747436604	9.209620097	9.791239307	0.834943579	1.960632626	4.341660536	5.607609684	12.27422372
N	7.478162791	12.13311194	3.174386455	9.701796999	6.125459517	0.569578651	2.375423632	4.776209345	7.507518017	8.083065691
R	2.419153872	7.468444981	2.694237956	9.144804622	2.720796709	6.43499916	1.885714588	1.989741492	7.419546089	5.314611601
N	15.05495381	8.693312046	2.798725653	11.41801818	8.112093923	0.778033543	2.995645812	5.432217302	7.882686948	8.222053893
R	1.660154139	8.268878681	3.16244056	9.09270534	6.40041958	6.297984263	2.225331225	3.171825427	6.416350576	10.98103643
N	1.668399497	4.469247915	4.829191534	10.48242518	6.910299186	0.08666612	1.793017267	4.39455332	5.72196498	7.121854805
N	17.13823688	8.674962201	3.480997501	9.843902698	1.877316396	1.593341531	2.07186702	5.934385671	6.130259845	7.205870877
N	6.103962261	5.846887099	2.862006345	11.33353477	4.017518759	1.190068209	1.760173632	5.19555087	8.10564319	7.99082811
R	1.06977587	6.843037837	2.131129243	10.76931643	9.615606254	5.310839714	1.900778773	1.196452293	7.03826449	10.36645218
R	3.190473081	5.062810216	0.173345483	10.18514187	4.564460003	5.370797179	2.563352048	2.912926843	8.275585185	1.152878458
N	12.70124838	7.951158759	3.431328262	7.664930897	5.460778505	0.717975983	2.594590666	3.820869576	6.463991378	3.943556514
N	13.73953909	6.715326425	2.670899896	9.520530742	3.501811461	1.389254942	2.555208677	2.63258831	7.044440805	6.305957023
R	2.214749082	9.272918222	1.653255108	10.19892227	6.974557495	5.268558786	2.50796578	1.820650589	5.899298664	6.30773956
N	8.488501588	6.448728921	1.774014274	10.34369305	0.004599931	0.422418451	1.500442171	5.653223476	6.539393181	7.095283104
N	13.35556653	8.849537201	3.331396754	10.12157288	7.161527756	1.057540823	1.625798307	7.256379112	5.757335168	9.553455476
N	2.628969807	7.631378471	2.245258699	12.03983432	11.83446136	0.012406811	2.357504107	5.897950183	5.19402568	7.435546624
R	2.748300093	7.131309882	1.456631383	8.481264132	5.847347179	5.058234008	1.477807437	1.008576907	6.617810675	11.81505986
R	0.05608546	5.974572232	2.779246892	9.572973149	1.239037382	6.323705462	2.099345754	2.113047398	4.888931393	16.92201271
R	3.222374179	0.718384507	3.060980287	9.120612984	7.440045054	5.864346658	2.263532777	3.221167292	6.156818257	14.28950021
R	0.621203885	5.231451751	0.462601374	10.49499897	3.993786581	5.373691446	1.62157491	2.738257253	7.131805413	10.79491057
R	0.115965019	7.163749639	2.343531717	9.872804738	3.186667319	5.851701608	2.05239115	1.021149428	6.214831586	6.542472641
R	1.191279916	6.855734936	5.54158208	9.349194893	10.69171347	5.463675427	1.145065531	2.133929547	5.798558993	14.52057564
N	10.05678717	8.394125581	2.488940905	12.44505494	1.064237698	0.214293236	2.439725175	5.888895326	7.432659529	1.151224405
R	0.769802722	10.10906191	3.478275119	11.24578523	7.429408417	5.364190107	2.257133531	0.09437838	8.38976286	9.43230539
R	1.848543339	10.97606036	3.447037686	9.95797709	4.762882724	6.068521406	1.836256335	3.105593566	6.884231802	6.533024382
R	1.232820907	6.901359887	3.450089962	11.02553008	9.155260768	5.979677697	1.060839861	0.811950666	6.636519354	7.390047447
R	1.196405824	8.722340676	4.933120314	8.629893591	11.9236057	6.326948584	2.381863571	2.349958003	6.133062216	7.798793624
N	16.15284188	8.507294764	1.23721136	10.43663777	6.57193626	1.509491752	2.096041043	4.196524713	6.417064988	18.63943326
R	2.38587946	8.466740369	4.752554745	10.29229745	5.950720266	6.031448484	1.512055637	3.851174512	6.120005797	16.33730929
N	12.52264247	1.902022918	3.355874845	10.89702209	5.638900445	1.416105186	1.686601135	4.514001497	6.750702949	8.393442804
N	17.78382663	9.275336677	3.375066861	11.56551869	2.557939053	0.453363991	1.664714686	4.939289844	8.900443993	7.825676748
R	1.599243471	7.586233631	3.076035699	10.06003828	1.682673203	4.811693788	2.082895692	1.9108195	7.469566612	3.657716963
N	10.59023558	8.310740012	1.773956772	8.444717851	7.52944642	1.9018999	1.942461379	7.98339792	6.357620284	16.99101899
N	9.238168427	10.13975649	4.844144313	9.784111201	10.75627815	1.930516928	1.921598822	2.933843939	7.267572746	5.544552443
R	2.690009286	4.317042281	3.063714783	8.804293412	1.861724174	5.574143496	2.220666807	2.398064469	7.204024146	2.189299018
N	10.2970343	9.386139676	1.73773601	10.24582945	9.436663946	1.272694021	2.355361647	3.752173477	6.370367992	7.590745069
R	2.303921941	6.572634138	2.870979426	9.822838659	7.512146477	6.523758913	2.369551204	0.631506982	5.952340563	5.759878206
N	7.243850023	7.693336475	1.084482031	10.32268273	3.929033573	1.789469032	2.126690251	5.530875332	5.995564169	4.35723881
R	0.953903967	6.125397819	2.991703569	10.91214193	5.40139497	6.976364679	3.175857306	2.865811694	7.024347976	5.936638641
R	3.010895577	8.117206957	2.848761822	10.38301325	5.474485499	5.661010599	2.374067703	1.553831102	5.591547322	7.658097583
N	12.07070071	9.506427236	2.384065971	8.930725871	5.968256733	1.318438427	2.009346049	4.769788338	7.92505125	8.311422414
N	5.918021029	4.436139303	2.475119257	9.557102525	0.572463536	1.544835071	1.932887197	6.18520146	8.929824456	3.787635718
R	2.119099939	8.117945183	1.654444737	9.774926145	5.466903792	5.794557095	2.023766876	2.325460108	7.117903794	4.512806259
N	7.278497792	11.29205649	2.017102646	10.88912011	6.786062795	1.293150852	1.921277059	6.724779723	7.655918192	2.16447778
N	13.070396	6.881917391	4.107163647	8.03498867	9.619815949	0.772580384	1.506711925	5.015853446	5.293555351	8.994324166
R	2.509307109	7.242272643	2.9919747	9.94899855	7.25640265	6.340972429	1.746928913	1.473160387	7.760051955	0.484246578
R	1.299498003	6.469402315	2.535530744	11.07309978	9.379490542	5.63188807	1.829096405	3.625711709	7.268473648	9.572130294
R	0.15384062	9.322593985	5.081866477	10.31257922	2.649815186	5.407932122	1.334571146	3.499792438	5.899156145	8.668142799
N	3.504482469	11.95008029	3.474252225	10.66780839	5.294597296	1.868818878	1.920268943	4.681175474	6.312848109	3.292521046
N	17.4116639	8.029691398	3.581473092	9.445735739	5.434969091	1.817311505	2.528397639	4.857162612	6.938958877	9.480254796
N	12.23373425	9.184127673	3.620374845	11.1568612	2.296439913	0.707968092	2.827586166	4.72539734	5.206399415	10.47692693
N	4.514639609	9.418253569	2.700539282	9.715605238	6.427829551	0.493279953	2.026982175	4.649717172	7.264174317	15.96008482
R	1.828045979	9.518280248	2.866103816	9.672769869	5.480220741	5.638227139	1.118924175	3.516757309	6.904780039	13.72588263
N	11.21618553	6.51207351	2.834552286	9.571499093	3.052311839	0.604701882	2.20293904	4.711699628	6.834453253	0.643337328
N	9.523466325	9.915238478	2.680819071	9.12412018	5.886527004	1.305293251	1.297837566	5.900327782	7.007554595	7.500764381
N	13.59811297	7.467179393	3.377629411	12.18949138	7.789975438	0.884996294	2.142107457	3.469070511	7.308019461	17.16302121
N	14.16482712	9.688356637	3.206258719	10.57011591	1.082002428	1.211667188	2.165336496	5.365507813	7.246581427	7.531546963
R	0.316697962	6.167016272	2.78841786	11.7742615	5.943431973	6.111791145	1.561224179	2.210008937	6.03666622	13.01918125
R	2.74926825	8.433722523	3.765692998	11.58969548	3.110778017	7.033836119	2.311249606	2.114916371	6.537481823	9.281856017
N	11.21043598	8.652990169	2.474893064	10.59292697	11.72391463	0.961459975	2.246372631	4.927778188	6.059783969	5.728858904
N	15.10098296	7.411563654	1.878381257	8.458650518	9.562740707	0.448686872	1.288972133	7.430680712	5.914175774	6.205347908
R	2.437011959	7.41143471	3.752252028	11.27342511	0.373657218	6.381921304	1.495869601	0.484020749	5.529354797	4.060634528
N	6.525802802	12.10184235	2.654069431	8.05254136	8.21277413	0.021163265	0.721801723	3.781310177	6.114594875	5.777282771
R	1.648463192	8.71744847	3.508289949	9.798432082	1.410995811	6.94464025	1.280945447	2.357895609	6.019750786	16.81352046
N	10.28324193	7.398072214	2.986774633	9.478555171	5.775957222	0.069154828	1.47144377	3.121629079	8.456748317	14.77533883
R	2.396630992	9.000196004	3.593991645	8.714098125	3.394331643	5.807891423	1.518404831	1.350025712	6.968233722	9.781716452
N	7.844863739	6.745575811	2.845860265	8.940549316	2.579204874	1.073073026	1.384010173	4.30635431	8.348920789	8.269546044
R	3.565043412	5.47140271	2.539914277	10.86956095	10.78280176	6.714551481	2.146314603	1.674705437	7.064727551	15.02686516
R	1.640854074	6.497544718	1.244544102	10.33731242	1.025830825	6.532111983	2.377479305	1.793682696	6.940367557	11.57386714
N	5.061383794	8.629746306	2.801156026	8.475106177	7.404659268	0.838749901	1.189280838	5.463396286	7.815860014	1.030204744
R	1.757349479	8.204697079	2.354378749	8.686505372	4.180300965	6.435579196	2.177318834	1.45689953	7.533548385	11.04881531
N	3.963657828	2.979754919	1.607210773	8.776856872	6.971965997	5.053601353	3.52838075	2.205070582	7.426286968	8.921788549
N	12.61795382	10.07722595	3.669065475	11.60682492	7.389549727	1.299021721	1.390861898	5.225603755	7.254812787	9.674302277
R	2.40636704	6.197471198	3.113150101	10.46491226	0.685568002	5.535757967	2.299976641	2.236862323	7.774507081	5.407565364
R	3.85860986	7.178660477	2.310914386	8.459774461	5.610432177	5.966906692	1.958484866	1.64101432	6.878841236	5.072700888
R	0.824298569	11.74058688	2.701887681	8.650475922	11.22045069	5.792528129	0.799772393	1.98597066	4.747197368	2.466175036
R	2.625312375	12.16436954	0.857567102	10.88125506	2.762680356	6.255549003	1.559405031	2.721841103	7.571887561	11.07819184
R	2.444277437	8.733525312	2.241002331	11.55677544	7.042312128	4.667092385	2.133549804	2.732018892	8.493888621	10.02467722
N	11.11271647	5.312045212	2.446547995	9.531017601	11.22126692	0.408316451	0.808601665	5.287236988	6.581262477	3.805327133
R	0.511396925	5.020570026	3.469355685	10.6446006	5.399831555	5.875203603	2.008369205	1.81373109	7.247570314	11.87152377
N	10.81035211	8.002977662	1.797873605	11.46354867	5.628168185	0.793756909	1.573063375	4.680441894	6.314684577	12.48829987
N	26.31233821	3.447769638	2.152276163	9.665966395	10.05048917	0.41379244	2.935007206	4.854030575	8.103562521	3.229174772
R	3.457456188	10.09084673	4.218959645	10.08991931	2.875293009	6.392854114	1.858990267	1.301676606	7.700198389	11.1503351
R	1.662484873	9.012805569	3.371951786	12.51130981	7.613521468	5.265801709	2.938389341	2.189454782	6.859125897	5.435760365
N	9.971336054	5.589906748	2.997141692	9.51839788	12.31265891	2.127530063	3.204163529	5.310284766	7.85720972	11.1303984
R	3.352757423	6.535633657	4.261179775	8.101893391	15.91542847	6.498298692	1.27218485	2.364530355	8.253395943	13.42613836
R	1.438018908	5.384639684	3.253980221	9.041611008	9.042672698	4.500089128	2.688605686	2.670544045	7.427900134	3.586098259
R	0.268155825	7.443989669	3.386559405	11.68899942	6.667858174	5.975820536	2.365094141	2.80930429	6.487807249	17.17159081
R	3.830808772	6.180148183	3.06629619	10.31481489	9.443220499	6.792520967	2.692866677	2.436295787	7.333281189	4.624249029
R	1.770122618	5.508786246	2.644822935	11.17662913	5.86655194	6.40638609	1.649760911	4.190053443	7.405401696	17.91357003
N	5.915738813	7.282929266	3.277862671	9.57940792	10.42142324	1.15105729	2.249358247	2.932851375	8.251222108	10.71079317
R	2.30367993	7.394735127	4.556006111	10.21490374	9.406869846	5.34822395	1.843835058	1.765618776	7.040536296	6.282086412
R	3.909993602	6.967559408	2.353167367	10.11984854	2.975591359	5.508107153	1.15440346	1.071802568	6.458539029	8.430371186
N	3.345653477	10.89630718	1.906876056	10.14549839	1.954994845	0.697623114	2.165702116	5.100014163	7.668636001	8.079708349
R	2.353800581	7.223035378	3.628415665	9.582075103	6.02059013	6.004841305	2.45268618	4.507881414	7.282177559	2.802371599
R	1.160374141	7.799819992	2.119679206	10.57194073	3.648465481	6.333543579	2.003972462	2.241576262	6.788818593	5.661196832
R	2.602393192	10.34872025	4.012652184	10.77679067	6.117990986	5.999336019	2.483551959	2.243580827	6.261703646	0.309716499
R	2.399033817	8.940059977	5.340704851	9.827041798	11.10167129	6.340649719	2.247081165	2.096732324	7.006938489	8.198264467
N	7.593205567	9.510646569	1.806881664	11.16684853	7.686280122	1.211350124	2.46908422	4.760631651	6.471714176	9.635048999
N	8.966245156	6.327529923	3.046984414	11.85128545	9.618099829	2.036356968	0.50934157	6.335960698	8.092896496	7.638448696
R	2.116719992	7.615424936	4.27030882	10.45812508	9.847658944	6.679346061	2.775930213	3.220142375	5.993532341	10.69464355
R	0.761822605	7.347998435	4.036765801	9.955191326	11.22841307	6.000195185	0.581746586	3.048765523	5.951112964	7.578997892
N	8.63657272	8.151406039	3.255167703	10.75860678	5.836901113	1.173283054	1.996515919	5.14484544	8.053536768	7.072942734
N	7.188751896	8.322747952	3.33202873	9.45642525	10.48651958	2.114980695	2.30314227	5.776159562	5.786169556	14.3446659
R	1.61039366	11.39493388	4.253180274	10.86702018	3.779651088	6.632581035	2.145342676	1.361755356	5.481601971	18.51772635
R	2.679205504	9.215134492	0.61665001	9.381561325	8.015463096	5.669833156	1.863108839	2.668973818	8.160090949	10.41804464
R	1.264816016	8.746519399	4.221290091	10.37395676	0.47894562	5.801194757	2.136109716	1.899842383	7.312490589	5.13432113
N	13.91711991	7.316533676	5.066333709	8.475786311	7.844953958	0.644705076	2.420542966	5.09987807	7.31677462	8.353666724
N	5.996737419	5.990623854	3.793840836	10.53678719	1.327923785	0.5770178	1.944039549	4.97777889	7.127996128	11.95578327
R	3.901878866	9.920940144	3.510850365	11.42121399	0.78446023	6.327360899	2.148656734	1.111177648	8.336288208	21.55427085
N	11.95637612	8.427142139	2.1247884	8.590506489	7.424457642	0.54547443	2.412398521	5.406158818	6.457967547	10.01053399
R	2.022264482	8.274146661	3.902958018	9.365442866	3.848363391	5.6079081	2.360888631	3.241977257	9.165926871	8.566226771
R	0.215096855	9.903757886	2.646179739	10.79290225	10.88244609	5.769459704	2.272302469	3.256993102	6.884655584	10.81188001
R	3.926853713	7.102596555	2.901121437	8.91900182	5.661691188	5.85746703	1.990363684	1.065685658	8.182730099	14.29482545
R	0.752823063	5.828780512	2.166019919	10.25675728	3.339106019	5.815394259	2.319664891	2.864720902	7.80909433	5.946330857
N	10.63826713	6.191297729	3.11838926	11.17708403	4.96722615	0.66944568	2.006020488	5.176491115	5.45280714	2.1774994
N	10.2447217	8.899548496	1.40179169	8.672617891	7.431523683	1.614762905	1.210496159	4.940050253	6.745248563	15.43592657
N	2.172671693	7.963435651	6.033153236	8.76414635	7.690045277	0.804789718	2.519463431	3.290356023	7.910678313	4.949813081
